Genus	SP19.2	SP19.3	SP19.4	SP19.1	SP21.1	SP21.2	SP21.3	SP21.4	SP21.5	SP21.6	SP21.7	SP21.8	SP21.9	USA4.7	USA4.8	USA4.9	USA4.10	USA4.3	USA4.5	USA4.1	USA4.6	USA4.2	USA4.11	USA4.12	USA4.16	USA4.17	USA4.13	USA4.4	USA4.14	USA4.15	SP17.1	SP17.2	SP16.4	SP16.5	SP16.6	SP16.7	SP16.8	SP16.9	SP16.10	SP16.11	SP16.1	SP16.2	SP16.12	SP16.13	SP16.14	SP16.15	SP16.17	SP16.3	SP16.16	SP10.2	SP10.3	SP10.4	SP10.1	SP14.5	SP14.11	SP14.16	SP14.7	SP14.13	SP14.2	SP14.8	SP14.3	SP14.9	SP14.14	SP14.10	SP14.4	SP14.15	SP14.1	SP14.12	SP14.6	SP15.4	SP15.12	SP15.5	SP15.1	SP15.2	SP15.3	SP15.6	SP15.7	SP15.8	SP15.9	SP15.10	SP15.11	SP15.13	SP1.1	SP1.2	SP1.3	SP1.4	SP1.5	SP1.6	SP1.7	SP1.8	SP4.1	SP11.12	SP11.13	SP11.1	SP11.2	SP11.3	SP11.4	SP11.5	SP11.14	SP11.6	SP11.7	SP11.8	SP11.9	SP11.10	SP11.11	USA3.1	USA3.2	USA3.3	USA3.4	USA3.5	USA3.6	USA3.7	USA3.8	SP2.3	SP2.1	SP2.2	USA5.1	USA5.2	USA5.3	SP18.1	SP18.2	FR1.24	FR1.25	FR1.13	FR1.1	FR1.14	FR1.15	FR1.16	FR1.17	FR1.18	FR1.4	FR1.19	FR1.7	FR1.8	FR1.9	FR1.2	FR1.10	FR1.11	FR1.12	FR1.3	FR1.5	FR1.6	FR1.26	FR1.27	FR1.28	FR1.20	FR1.21	FR1.29	FR1.22	FR1.23	FR1.30	FR1.31	IT1.4	IT1.3	IT1.5	IT1.2	IT1.1	SP13.1	SP6.1	SP6.2	SP6.3	SP6.4	USA1.1	USA6.16	USA6.15	USA6.1	USA6.11	USA6.4	USA6.12	USA6.2	USA6.6	USA6.8	USA6.17	USA6.10	USA6.3	USA6.9	USA6.7	USA6.13	USA6.14	USA6.5	SP8.1	SP8.2	SP8.3	SP8.4	SP8.5	SP8.6	SP8.7	SP8.8	SP8.9	SP8.10	SP8.11	DN1.1	DN1.2	DN1.3	DN1.4	DN1.5	SP12.2	SP12.3	SP12.4	SP12.5	SP12.6	SP12.7	SP12.8	SP12.9	SP12.10	SP12.11	SP12.12	SP12.13	SP12.14	SP12.15	SP12.16	SP12.17	SP12.18	SP12.19	SP12.20	SP12.21	SP12.22	SP12.23	SP12.24	SP12.25	SP12.26	SP12.27	SP12.28	SP12.29	SP12.30	SP12.31	SP12.32	SP12.33	SP12.1	USA2.1	GE1.1	GE1.2	SP9.2	SP9.3	SP9.1	SP3.6	SP3.3	SP3.4	SP3.5	SP3.1	SP3.2	SP5.1	SP5.2	SP5.3	SP5.4	SP5.5	SP5.6	SP5.7	SP20.5	SP20.6	SP20.7	SP20.1	SP20.2	SP20.3	SP20.4	SP7.13	SP7.14	SP7.15	SP7.3	SP7.4	SP7.5	SP7.6	SP7.7	SP7.9	SP7.10	SP7.11	SP7.12	SP7.1	SP7.2	SP7.8	SP7.16	SP7.17
Mycosphaerella	0.005692383	0.030946354	0.000321757	0.001017589	0.00042214	0.107329	0.00253023	0.006947301	0.002781055	0.011349429	0	0.013012706	0.002255016	0	0.02630769	0.006680525	0.001563893	0	0.04288134	0.012445928	0.071639553	0.003262375	0.019253067	0	0.069103339	0.044696038	0	0	0.006431184	0.000648749	0	0.198798123	0.004972522	0	0	0.000551192	0.026766151	0.018003676	0.011478742	0.03107125	0.011695767	0.032366987	0.000348307	0	0.062460447	0.025874716	0.052610279	0.08891455	0	0.00240531	0.001666449	0.007124602	0	0.088420897	0.027414089	0.032976274	0.009723031	0.00236241	0.00347766	0.005609147	0.005996164	0.006582655	0.000678602	0.009146057	0.007867829	0.000614106	0.023458663	0.011709288	0	0	0.012769712	0.001388531	0.002036055	0	0.000147753	0.129897626	0.003625812	0.101458008	0.000206788	0.000509593	0.00590232	0.00043963	0.000167862	0	0.007605378	0.001186594	0.000528216	0	0.001963313	0.001271513	0.01611247	0.002712009	0.002366229	0.003088962	0	0.000243004	0.003311736	0.00214099	0	0.002469842	0.000928536	0.004794309	0	0.000722011	0	0.006616004	0.004799216	0.011271048	0.007884774	0.027564747	0.00540715	0	0.036877305	0	0	0	0.001440002	0.038769029	0	0	0.010283745	0	0	0.024212976	0	0.003014012	0	0.001836894	0.017531008	0	0	0	0.000883836	0.006898106	0.006383386	0	0.003839735	0.020999447	0.018385176	0.007371444	0	0	0.004440385	0	0	0.002580749	0	0	0	0.001330906	0.000402115	0	0.003837127	0	0.00245865	0	0.003110106	0	0.006791612	0	0	0	0.008537881	0.00583707	0.018684678	0.120650392	0.01225224	0.005438567	0.011488668	0.105408905	0.012337662	0.01925498	0.01534773	0	0.045536808	0.000536887	8.19E-05	0.00044017	0	0	0.002849359	0.001723434	0.008989738	3.58E-05	0	0	0.007414576	0.023392843	0.006369746	0.001735153	0.000985855	0	0	0.012621271	0.000103666	0.067553812	0.032682537	0.00905187	0.006400464	0.013521041	0.010647484	0.005705984	0.044056498	0.015178261	0.014430442	0.001888896	0.012738449	0.009223841	0.011241739	0.012017648	0.00709485	0.04962429	0.014549359	0.005158121	0.014484974	0.025465861	0.004873426	0.078319619	0.005307864	0.02697084	0.031587984	0.005039794	0.000964521	0.015712782	0.012715368	0.006585442	0.012353221	0.008801039	0.001845542	0.099521448	0	0	0.014343828	0.026459245	0.008403025	0.02042343	0.002041785	0.077855307	0	0.002069688	0.003353131	0.003206974	0.031478784	0.118673754	0.013583863	0.068362114	0.032554446	0.029880569	0.082796767	0.125196297	0.141225356	0.000419664	0.022136248	0.070519226	0.000604563	0.043229809	0.139760335	0.214331049	0.003286771	0.029429816	0.002893798	0.00015888	0.002394138	0	0	0	0.005936328	0.000500703	0.000418693	0.020191159	0	0
Mycosymbioces	0	0	0	0	0	0	0	0	0	0	0	0	4.42E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycothermus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000644855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87E-05	0	0	0	0	3.76E-05	0	0	0	7.47E-05	6.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myriangium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myrmecridium	0	0	0	0	0.000546071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104368	0	0	0	0	0	0	0.001620499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12E-05	0	0	0	0	0	0	0	0	0
Myrothecium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000395365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naganishia	0	0.000313002	4.83E-05	0.000112686	1.16E-05	1.37E-05	0	0.000142196	0.005848079	0	0	5.57E-05	8.84E-05	0	0	0.000114687	0	0	0.000273532	0.001530498	0.000205245	0.003576477	0	0	0.000477082	0.001401474	0	0	0	0	0.000191086	5.43E-05	0	0	0	6.36E-05	0	0	0	0	0	0.001712411	0	0	0	0	0	0	0	0	0	0.000840248	0.003926823	0.00011084	0	0.000228251	0.000461076	0.045598976	0.005886101	0.000287649	0.001690095	0.000106172	0.000116077	0.002405766	0.001102108	0.000283433	0.003816687	0.000422606	0	0	0.000263031	0.000111978	6.60E-05	0	4.22E-05	4.91E-05	0.003519597	0	0	0.019042954	0.000759955	0	0	0.000376122	0	0.000145123	0	0	0.000457552	0	0.000405664	0.013390011	0.000202317	0.011326194	0.000149689	0	0.000279187	0.000120196	0.00010347	0.000233204	0	0	0	0.000114378	0	0.025140814	0	0	0	0	0.002513345	0	0.006437902	0	0	0	0	0.001594081	0.008278883	0.008196721	0.007053249	0	0	0.010126169	0.023283644	0.017881088	0.016464777	0.003220855	0.016412429	0.020992176	0	0.000506442	0.002001629	0.047805831	0.026327788	0	0.00911297	0.01998193	0.037987338	0.254023849	0	0.000480801	5.50E-05	0	0	0.000250038	0.001024796	0.000321293	0	0	0.077640781	0.000112787	0	0.000450843	0.00582253	0.006048049	0	0	0.020841434	0.010452825	0.003932959	0.007114135	0.007680116	0	0.001380398	0	0.005158838	0.002022882	0.003852695	0.000105881	0.000510687	4.63E-05	9.24E-05	0.000245017	3.87E-05	0.000463675	9.72E-05	0.539514619	0.000818202	0.000833974	0.016679176	0.002267677	0.013403374	0	0	0	0.001919985	0.004463237	9.20E-05	0.000977995	0.956035314	0	0.004357355	0.00258508	0	0.000947493	0.000456699	0.001933323	0.000947804	0.00751169	0.002243605	0.00127517	0	0.001729169	9.06E-05	0.000681241	0.003545006	0.001895118	0.00096	0.000469157	0.004447632	0.003593747	0.000870763	0.00093784	0.003169653	0.000644374	0.000925049	0.001580664	0.001117845	0.000971811	0.001903678	0.000830855	0	0.001325352	0.000297629	0.001874414	0.002443763	0.000367256	0.005678592	0	0.052389619	0.000107089	0.000192793	0.000352295	6.41E-05	0.000756745	0.005698006	0.001060921	0.000718022	0	0.001052552	0.001680095	0.000276615	0	0	0	0.000134054	0.000129156	0.003319912	0.00026356	0.001263868	0.000228238	0.003845769	0.000678027	0.000460327	0.001872183	0.000109676	0.011122932	0	0.000100615	0	0	0	0	5.69E-05	0	0	0	0	0	0	0
Nakaseomyces	0	0	0	0	0	0	0	3.55E-05	0	0	0	0	0	0	0	0.000114687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103451	6.60E-05	4.40E-05	0.000105158	6.37E-05	0	0	0.000220447	2.45E-05	8.04E-05	0.000290351	0.000449007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024735618	0.026288217	0.015493706	0	0	0	4.99E-05	0	0	5.10E-05	0	0	5.67E-05	0	0	0	0	0	6.63E-05	0.000108259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000338381	0	0	0	0.001425966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001069882	0.582336182	0.140694495	0.075956508	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001930576	0	8.29E-05	0	3.34E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nakazawaea	0.000207751	0.000367437	5.63E-05	0	0.006343723	0.028854386	0.004045884	0.00334669	0	0.070319229	0.183827387	0.041929057	0.003857846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003295451	0	0.007329662	0.003019321	0	0	0.000475208	0.000133551	0	0	0	0.000373308	0.011347634	0	5.59E-05	0	0	3.50E-05	0	0.000123176	0	0	0	0	0	0	0	0	0	0.000234975	0	0	0	0	0.001032421	0	4.16E-05	0	0	0	0	0	0	0	0	3.00E-05	4.02E-05	0	0	0	0	0	0	5.36E-05	0	0.004141771	0.000227719	0	0.00012682	0	0.003062691	0.000763845	0.00245098	0.00724234	0	0.000105461	1.18E-05	0.000601594	0	0	0	0.005634723	0.023186802	0.003985877	0	0.001321054	0	7.96E-05	0.000372513	0	0.00073653	0	0	0.02688573	0.000122872	0	0	0.043533551	0.00038254	0.00142761	0	0.008853464	0	0	0	0	0	0	7.06E-05	0	0	0.001844898	0.00064819	0.045677724	0	0	0	0.00556961	0.000252575	0.000347974	0.000329472	0	0	0	0.000135759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000218535	0	0	0	0	0	0.001148046	0	0	0	0	0	5.58E-05	0	0	0	0	0	0	0	0	0	6.96E-05	0.000216534	0	3.48E-05	9.30E-05	9.54E-05	0.013411382	0.000942986	0.008039649	0	0	0	0	0	0	0	0	0	0.002480419	0.004957962	0	0	3.65E-05	7.56E-05	0.569145347	0.555013721	0.21201909	0	0	0	0	0	0	0.000898164	0.193612038	0.185179528	0.001790945	0	0.168216878	0.083928463	0	0	0.000125194	0	0	0	0	0	0	0.015040615	0	0	0	0	0	0	0	0	0	0.001256149	0.001151405	0	0	0.003100775
Nectria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.60E-05	0	0	0	0	0	6.61E-05	0	0	0	0	0.00027556	0.000633012	0	0	0	0	0	0	0	0	0	0.000135183	0	0	3.96E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000294165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.57E-05	0	0	0.006610156	0	0	0	0.000181778	0	0	0	0	0	0	0	0	0	0	0	0	0.000732118	0	0.000253658	0.000660855	0.00039436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000337604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000195699	0	0	0	0	0.000385373	0	0	0	0	0	0	0	0	0	0	0
Nectriella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nectriopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000498466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nemania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neoascochyta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000223198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000381669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.30E-05	0	0	0	0	0	0	0	0	0	0	0	0.002252644	0	0	0	0	0	0	0	0	0	8.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000407277	0	0	0	0	0	0	0	0.036053735	0	0	8.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66E-05	0	0	0.000979052	0	0	0	0.000120081	0	0	0	0	0	0	0	0	0	0	0.000119288	8.38E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000195289	0	0.001138674	0	0	0	0	0	0.000185972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neobulgaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16E-05	0	0	6.45E-05	0.000488079	0	8.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neocamarosporium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004692234	0.001525295	0.000700771	0	0	0	0	0	0	0	0	0	0	0.000148944	0	0	0	0.000144243	0	9.35E-05	0	0	0	0.000144839	0	0	0	0	0	0	0	0	0	0	0	0.000574019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000499508	0	0	0	0	0	0	0	0	0	0.000190291	4.45E-05	2.23E-05	0	0	0	0	6.00E-05	9.88E-05	0	0	0	0.000111304	8.12E-05	0	0.000125121	4.23E-05	0	0	7.33E-05	0	0.00080388	0	9.23E-05	7.47E-05	0	0	0	0	0	0.001319632	0.00024921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neocatenulostroma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151703	0	0	0	0.000197938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000335124	0	0	0	0.000449698	0	0	0	0	0	0.000226915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115291	0	0.00143759	0	0	0	0	0	0	0	0	0	0	0.000149715	0	0	0	0.000352281	0	0	0	0	0	0	0	0	0.000133111	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111889	0.000187826	0	0.000343299	0	0.000135264	0	0.000306741	0	0	0.000180647	0	0.000166069	0	5.47E-05	0	8.10E-05	0	0.000124961	0	0	0	0	0	0	0	0	0	0	0	0.000856898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
